id_catalog_simple,config,import,sku,created_at_external,updated_at_external,created_at,updated_at,price,special_price,special_from_date,special_to_date,tax_class,tax_class_2,original_price,base_price,barcode_ean,sku_supplier_simple,supplier_simple_name,shipment_type,transport_type,is_global,shipment_cost,shipment_cost_comment,dreamroom_show_in_image_map,dreamroom_image_map_x,dreamroom_image_map_y,xcart_sku,delivery_date_start,delivery_date_end,docdata_ean,docdata_description,docdata_weight,custom_identifier,expected_delivery_date_start,expected_delivery_date_end,navision_flag,delivery_day_min,delivery_day_max,additional_inbound_info,expected_gm1,expected_gm2,expected_gm3,sum_gross_weight,number_separate_packages,delay_reasons,hide_original_price,producer_name,producer_address,additional_2mh_service,additional_2mh_service_price,is_bundle,id_catalog_config_westwing,design_scout,logistic_lead,id_catalog_simple_westwing,simple,variation,brand,supplier,supplier_identifier,config_group,attribute_set,categories,id_catalog_config,sku_config,status_config,name,name_other,description,editor_opinion,choice_of_description,display_as_out_of_stock,pet_status,pet_approved,activated_at,sku_supplier_config,name_supplier,origin,delivery_period,note,designer,color,main_material,finish,measures,weight,details,package_height,package_length,package_width,package_weight,short_description,care_label,next_simple_nr,brand_name_for_theme_campaigns,advent_day,advent_url,advent_path,overwrite_delivery_period,is_seo_relevant,export_static,is_hybris_product,has_delivery_guarantee,net_purchase_price,net_purchase_price_discounted,supplier_product_number,supplier_product_name,local_stock,global_stock,package1_length,package1_height,package1_width,package1_weight,package2_length,package2_height,package2_width,package2_weight,package3_length,package3_height,package3_width,package3_weight,color_1,color_2,color_3,color_characteristic,position,additional_campaigns,campaign,status_simple,expected_logistics_costs,discount_level,blowout_round,allow_multiple_po,,,,,,,
777465,775655,,JU001WWAR4FIES-1,,,2015-04-08 12:22:10,2015-04-15 12:40:48,35,,,,1,,47,,,,,Local warehouse,,1,0,,,,,ES15JUL17-159,,,2021804000803,CHICHEST B Trunk Wood Decor M00,1900,ES15JUL17-159,,,1,29,43,Re-Packaging required,38.1,33.1,30.3,1900,1,,0,,,,,0,774238,,,777004,777465,,Julià Grup,Julià Grup,ESJULI1,,westwing,100339,775655,JU001WWAR4FIES,active,Bûche à 3 bougeoirs CHIN manguier et acier, naturel - L40,,x,,P,0,creation,edited,images,1,,ES15JUL17-159,,China,,130,,Naturel,Bois de manguier et verre,,Largeur : 11 cm<br>Hauteur : 13 cm<br>Longueur : 40 cm,,1 Bûche à 3 bougeoirs<br>Bougies fournies,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,13.8,,A280M00,CHICHEST B Tronco Decoracion Madera M00,0,48,18,18,52,1900,,,,,,,,,White,,,,54,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777466,775656,,JU001WWAR4FJES-1,,,2015-04-08 12:22:10,2015-04-15 12:40:48,69,,,,1,,105,,,,,Local warehouse,,1,0,,,,,ES15JUL17-160,,,2021804000810,DUHA September 2 Fish Wood M00,2000,ES15JUL17-160,,,1,29,43,Re-Packaging required,34.1,29.7,27.7,2700,1,,0,,,,,0,774239,,,777005,777466,,Julià Grup,Julià Grup,ESJULI1,,westwing,100350,775656,JU001WWAR4FJES,active,2 Poissons décoratifs sur pied, manguier et acier - naturel,,x,,P,0,creation,edited,images,1,,ES15JUL17-160,,China,,130,,Naturel,Bois de manguier et acier,,Grand modèle :<br>Longueur : 33 cm<br>Hauteur : 53 cm<br>Largeur : 10 cm<br><br>Petit modèle :<br>Longueur : 50 cm<br>Hauteur : 36 cm<br>Largeur : 10 cm,,2 Poissons décoratifs sur pied,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,31.06,,A281M00,DUHA Set 2 Peces Madera M00,0,72,59,34,16,2700,,,,,,,,,Wood pattern,Black,,,55,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777467,775657,,JU001WWAR4FKES-1,,,2015-04-08 12:22:11,2015-04-15 12:40:48,75,,,,1,,115,,,,,Local warehouse,,1,0,,,,,ES15JUL17-161,,,2021804000827,INDRAIA September 2 Wooden Masks M00,2700,ES15JUL17-161,,,1,29,43,Re-Packaging required,36.7,32.6,30.6,3700,1,,0,,,,,0,774240,,,777006,777467,,Julià Grup,Julià Grup,ESJULI1,,westwing,100350,775657,JU001WWAR4FKES,active,2 Masques africains sur pied, manguier et acier - naturel,,x,,P,0,creation,edited,images,1,,ES15JUL17-161,,China,,130,,Naturel,Bois de manguier et acier,,Grand modèle :<br>Longueur : 18 cm<br>Hauteur : 62 cm<br>Largeur : 12 cm<br><br>Petit modèle :<br>Longueur : 32 cm<br>Hauteur : 46 cm<br>Largeur : 12 cm,,2 Masques africains sur pied,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,34.02,,A283M00,INDRAIA Set 2 Mascaras Madera M00,0,25,71,36,16,3700,,,,,,,,,Wood pattern,Black,,,56,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777468,775658,,JU001WWAR4FLES-1,,,2015-04-08 12:22:11,2015-04-15 12:40:48,199,,,,1,,292,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-162,,,2021804000834,Mawenzi Side Table Structure On Wood Metal M46,12200,ES15JUL17-162,,,1,29,43,Re-Packaging required,34,30.2,28.6,14000,1,,0,,,,,0,774241,,,777007,777468,,Julià Grup,Julià Grup,ESJULI1,,westwing,100511,775658,JU001WWAR4FLES,active,Table d'appoint manguier et fer, blanc et naturel - Ø55,,x,,P,0,creation,edited,images,1,,ES15JUL17-162,,China,,130,,Blanc et naturel,Structure : Fer<br>Surface :  Bois de manguier,,Hauteur : 50 cm<br>Diamètre : 55 cm,,1 Table d'appoint<br>Livrée montée,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,86.77,,C291M46,MAWENZI Mesa Auxiliar Estructura Metal Sobre Madera M46,0,16,58,58,60,14000,,,,,,,,,Wood pattern,White,,,57,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777469,775659,,JU001WWAR4FMES-1,,,2015-04-08 12:22:12,2015-04-15 12:40:48,399,,,,1,,570,,,,,Two-Man-Handling (2MH),,1,40,40 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-163,,,2021804000841,Mawenzi Mesa Center Str. Metal Mad About Natural M46,24600,ES15JUL17-163,,,1,31,45,Re-Packaging required,33.6,26.9,25.5,25750,1,,0,,,,,0,774242,,,777008,777469,,Julià Grup,Julià Grup,ESJULI1,,westwing,100510,775659,JU001WWAR4FMES,active,Table basse MAWENZI manguier et fer, blanc et naturel - Ø90,,x,,P,0,creation,edited,images,1,,ES15JUL17-163,,China,,130,,Blanc et naturel,Structure : Fer<br>Surface :  Bois de manguier,,Hauteur : 40 cm<br>Diamètre : 90 cm,,1 Table basse<br>Livrée montée,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,169.59,,C292M46,MAWENZI Mesa Centro Estr. Metal Sobre Mad Natural M46,0,36,51,92,92,25750,,,,,,,,,Wood pattern,White,,,58,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777470,775660,,JU001WWAR4FNES-1,,,2015-04-08 12:22:12,2015-04-15 12:40:48,129,,,,1,,189,,,,,Local warehouse,,1,0,,,,,ES15JUL17-164,,,2021804000858,Metal Ceiling Lamp hoisted White R33,3500,ES15JUL17-164,,,1,29,43,Re-Packaging required,35.2,31.4,29.6,5900,1,,0,,,,,0,774243,,,777009,777470,,Julià Grup,Julià Grup,ESJULI1,,westwing,100442,775660,JU001WWAR4FNES,active,Suspension métal, blanc - Ø51,,x,,P,0,creation,edited,images,1,,ES15JUL17-164,,China,,130,,Blanc,Métal,,Hauteur : 24 cm<br>Diamètre : 51 cm<br>Longueur du câble (réglable) : 1 m1 m,,1 Suspension<br>Ampoule conseillée de type E27, max 40W - basse consommation, max 9 W<br>Ampoule non fournie<br>Fréquence d'entrée nominale 50 Hz<br>Luminaire adapté à la classe energètique de type II,,,,,,L'acide chlorhydrique et d'autres produits chimiques contenant du chlore, peuvent endommager la finition<br>Ne pas laver avec de l'eau, le métal peut rouiller avec le temps<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,56.2,,A458R33,IZARA Lampara Techo Metal Blanco R33,0,34,32,55,55,5900,,,,,,,,,White,,,,59,Déco au naturel,Déco au naturel ,active,,,,0
777471,775661,,JU001WWAR4FOES-1,,,2015-04-08 12:22:13,2015-04-15 12:40:48,55,,,,1,,80,,,,,Local warehouse,,1,0,,,,,ES15JUL17-165,,,2021804000865,BITS Metal Ceiling Lamp Pure White R05,1300,ES15JUL17-165,,,1,29,43,Re-Packaging required,36.4,31.9,29.7,2000,1,,0,,,,,0,774244,,,777010,777471,,Julià Grup,Julià Grup,ESJULI1,,westwing,100442,775661,JU001WWAR4FOES,active,Suspension BITS fer et coton, blanc - Ø33,,x,,P,0,creation,edited,images,1,,ES15JUL17-165,,China,,130,,Blanc,Structure : Fer galvanisé<br>Corde : Coton,,Hauteur totale : 100 cm<br><br>Abat-jour :<br>Hauteur : 17 cm<br>Diamètre : 33 cm,,1 Suspension<br>Ampoule conseillée de type E27, max 40W<br>Ampoule non fournie<br>Fréquence d'entrée nominale 50 Hz<br>Luminaire adapté à la classe energètique de type II,,,,,,L'acide chlorhydrique et d'autres produits chimiques contenant du chlore, peuvent endommager la finition<br>Ne pas laver avec de l'eau, le métal peut rouiller avec le temps<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,23.66,,A505R05,BITS Lampara Techo Metal Blanco Puro R05,0,1,40,21,40,2000,,,,,,,,,White,Wood pattern,,,60,Déco au naturel,Déco au naturel ,active,,,,0,
777472,775662,,JU001WWAR4FPES-1,,,2015-04-08 12:22:13,2015-04-15 12:40:48,55,,,,1,,80,,,,,Local warehouse,,1,0,,,,,ES15JUL17-166,,,2021804000872,BORA Metal Ceiling Lamp Pure White R05,1500,ES15JUL17-166,,,1,29,43,Re-Packaging required,36.4,31.9,29.7,2500,1,,0,,,,,0,774245,,,777011,777472,,Julià Grup,Julià Grup,ESJULI1,,westwing,100442,775662,JU001WWAR4FPES,active,Suspension BORA fer et coton, blanc - Ø28,,x,,P,0,creation,edited,images,1,,ES15JUL17-166,,China,,130,,Blanc,Structure : Fer galvanisé<br>Corde : Coton,,Abat-jour :<br>Hauteur : 18 cm<br>Diamètre : 28 cm<br><br>Hauteur totale : 120 cm,,1 Suspension<br>Ampoule conseillée de type E27, max 40W<br>Ampoule non fournie<br>Fréquence d'entrée nominale 50 Hz<br>Luminaire adapté à la classe energètique de type II,,,,,,L'acide chlorhydrique et d'autres produits chimiques contenant du chlore, peuvent endommager la finition<br>Ne pas laver avec de l'eau, le métal peut rouiller avec le temps<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,23.66,,A509R05,BORA Lampara Techo Metal Blanco Puro R05,0,21,33,22,33,2500,,,,,,,,,White,,,,61,Déco au naturel,Déco au naturel ,active,,,,0,
777473,775663,,JU001WWAR4FQES-1,,,2015-04-08 12:22:14,2015-04-15 12:40:48,289,,,,1,,496,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-167,,,2021804000889,Hycks Center Mesa 120X60 M03 Light Grey Wood,20100,ES15JUL17-167,,,1,29,43,Re-Packaging required,33.7,30,28.5,24100,1,,0,,,,,0,774246,,,777012,777473,,Julià Grup,Julià Grup,ESJULI1,,westwing,100510,775663,JU001WWAR4FQES,active,Table basse HYCKS bois de pin, naturel clair - L120,,x,,P,0,creation,edited,images,1,,ES15JUL17-167,,China,,130,,Naturel clair,Bois de pin,,Longueur : 120 cm<br>Hauteur : 46 cm<br>Largeur : 60 cm<br><br>Tiroir :<br>Hauteur : 9,5 cm<br>Longueur : 41 cm<br>Largeur : 51 cm,,1 Table basse<br>2 tiroirs,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,147.41,,H003M03,Hycks Mesa Centro 120X60 Madera Gris Claro M03,0,45,27,67,128,24100,,,,,,,,,Gray,,,,62,Déco au naturel,Déco au naturel ,active,,,,0,,,
777474,775664,,JU001WWAR4FRES-1,,,2015-04-08 12:22:14,2015-04-15 12:40:48,699,,,,1,,1075,,,,,Two-Man-Handling (2MH),,1,59,59 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-168,,,2021804000896,hycks 3p 3caj module 165x45 light gray wood m03,44000,ES15JUL17-168,,,1,31,45,Re-Packaging required,33.1,26.4,25,51500,1,,0,,,,,0,774247,,,777013,777474,,Julià Grup,Julià Grup,ESJULI1,,westwing,100525,775664,JU001WWAR4FRES,active,Buffet HYCKS bois de pin, naturel clair - L165,,x,,P,0,creation,edited,images,1,,ES15JUL17-168,,China,,130,,Naturel clair,Bois de pin recyclé,,Longueur : 165 cm<br>Hauteur : 82 cm<br>Largeur : 45 cm<br><br>Tiroir :<br>Hauteur : 9,5 cm<br>Longueur : 45 cm<br>Largeur : 35,5 cm<br><br>Etagère inférieures latérales : <br>Hauteur : 27 cm<br>Longueur : 51 cm<br>Largeur : 40 cm,,1 Buffet<br>Fabrication artisanale<br><br>Des variations de formes et de couleurs peuvent exister en raison de fabrication artisanale<br>3 Tiroirs<br>3 Portes<br>2 Compartiments intérieurs, divisés par 1 étagère,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,319.96,,H004M03,hycks modulo 3p 3caj 165x45 madera gris claro m03,0,41,172,86,52,51500,,,,,,,,,Gray,,,,63,Déco au naturel,Déco au naturel ,active,,,,0,
777475,775665,,JU001WWAR4FSES-1,,,2015-04-08 12:22:15,2015-04-15 12:40:48,899,,,,1,,1374,,,,,Two-Man-Handling (2MH),,1,59,59 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-169,,,2021804000902,Modulo HYCKS 4p 4caj 215x45 Wood Light Gray M03,66700,ES15JUL17-169,,,1,31,45,Re-Packaging required,34,27.4,26,67700,1,,0,,,,,0,774248,,,777014,777475,,Julià Grup,Julià Grup,ESJULI1,,westwing,100525,775665,JU001WWAR4FSES,active,Buffet HYCKS bois de pin, naturel clair - L215,,x,,P,0,creation,edited,images,1,,ES15JUL17-169,,China,,130,,Naturel clair,Bois de pin recyclé,,Longueur : 215 cm<br>Hauteur : 85 cm<br>Largeur : 45 cm<br><br>Puertas:<br>Longueur : 50 cm<br>Hauteur : 55 cm<br>Epaisseur : 2 cm<br><br>Tiroirs : <br>Hauteur : 20 cm<br>Longueur : 50 cm<br>Largeur : 40 cm,,1 Buffet<br>Fabrication artisanale<br><br>Des variations de formes et de couleurs peuvent exister en raison de fabrication artisanale<br>4 Tiroirs<br>4 portes<br>4 Compartiments intérieurs, divisés par 1 étagère,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,408.7,,H005M03,HYCKS Modulo 4p 4caj 215x45 Madera Gris Claro M03,0,25,86,52,222,67700,,,,,,,,,Gray,,,,64,Déco au naturel,Déco au naturel ,active,,,,0,,,
777476,775666,,JU001WWAR4FTES-1,,,2015-04-08 12:22:15,2015-04-15 12:40:48,199,,,,1,,317,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-170,,,2021804000919,HYCKS Wood Side Table 60x60 M03 Light Grey,12800,ES15JUL17-170,,,1,29,43,Re-Packaging required,32.6,28.7,27.1,13800,1,,0,,,,,0,774249,,,777015,777476,,Julià Grup,Julià Grup,ESJULI1,,westwing,100510,775666,JU001WWAR4FTES,active,Table basse HYCKS bois de pin, naturel clair - L60,,x,,P,0,creation,edited,images,1,,ES15JUL17-170,,China,,130,,Naturel clair,Bois de pin recyclé,,Longueur : 60 cm<br>Hauteur : 46 cm<br>Largeur : 60 cm<br><br>Tiroir :<br>Hauteur : 18 cm<br>Longueur : 55 cm<br>Largeur : 41 cm,,1 Table basse<br>Avec 1 tiroir<br>Fabrication artisanale<br><br>Des variations de formes et de couleurs peuvent exister en raison de fabrication artisanale,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,94.16,,H006M03,HYCKS Mesa Auxiliar 60x60 Madera Gris Claro M03,0,36,28,66,69,13800,,,,,,,,,Gray,,,,65,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777477,775667,,JU001WWAR4FUES-1,,,2015-04-08 12:22:16,2015-04-15 12:40:48,269,,,,1,,446,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-171,,,2021804000926,120x40 Wood Console SKYH M03 Light Grey,19600,ES15JUL17-171,,,1,29,43,Re-Packaging required,32.9,29.1,27.6,20600,1,,0,,,,,0,774250,,,777016,777477,,Julià Grup,Julià Grup,ESJULI1,,westwing,100516,775667,JU001WWAR4FUES,active,Console HYCKS bois de pin, naturel clair - L120,,x,,P,0,creation,edited,images,1,,ES15JUL17-171,,China,,130,,Naturel clair,Bois de pin recyclé,,Longueur : 120 cm<br>Hauteur : 76 cm<br>Largeur : 40 cm<br><br>Tiroirs : <br>Hauteur : 20 cm<br>Longueur : 50 cm<br>Largeur : 35 cm,,1 Console<br>2 Tiroirs<br>Fabrication artisanale<br><br>Des variations de formes et de couleurs peuvent exister en raison de fabrication artisanale,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,132.62,,H007M03,SKYH Consola 120x40 Madera Gris Claro M03,0,16,48,36,127,20600,,,,,,,,,Gray,,,,66,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777478,775668,,JU001WWAR4FVES-1,,,2015-04-08 12:22:16,2015-04-15 12:40:49,519,,,,1,,772,,,,,Two-Man-Handling (2MH),,1,52,52 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-172,,,2021804000933,hycks 3caj tv table 158x50 light gray wood m03,33500,ES15JUL17-172,,,1,31,45,Re-Packaging required,33.7,27,25.6,39500,1,,0,,,,,0,774251,,,777017,777478,,Julià Grup,Julià Grup,ESJULI1,,westwing,100526,775668,JU001WWAR4FVES,active,Meuble TV HYCKS bois de pin, naturel clair - L158,,x,,P,0,creation,edited,images,1,,ES15JUL17-172,,China,,130,,Naturel clair,Bois de pin,,Longueur : 158 cm<br>Hauteur : 55 cm<br>Largeur : 50 cm<br><br>Tiroir :<br>Hauteur : 15,5 cm<br>Longueur : 42,5 cm<br>Largeur : 39,5 cm,,1 Meuble TV<br>Avec 3 passes-câbles,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,229.74,,H008M03,hycks mesa tv 3caj 158x50 madera gris claro m03,0,27,162,59,58,39500,,,,,,,,,Gray,,,,67,Déco au naturel,Déco au naturel ,active,,,,0,
777479,775669,,JU001WWAR4FWES-1,,,2015-04-08 12:22:17,2015-04-15 12:40:49,219,,,,1,,347,,,,,Local warehouse,,1,9,9 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-173,,,2021804000940,150x40 Wood Console Hycks M03 Light Grey,16500,ES15JUL17-173,,,1,29,43,Re-Packaging required,34,30.3,28.7,17500,1,,0,,,,,0,774252,,,777018,777479,,Julià Grup,Julià Grup,ESJULI1,,westwing,100516,775669,JU001WWAR4FWES,active,Console HYCKS bois de pin, naturel clair - L150,,x,,P,0,creation,edited,images,1,,ES15JUL17-173,,China,,130,,Naturel clair,Bois de pin,,Longueur : 150 cm<br>Hauteur : 76 cm<br>Largeur : 40 cm,,1 Console<br>Fabrication artisanale<br><br>Des variations de formes et de couleurs peuvent exister en raison de fabrication artisanale,,,,,,Essuyer avec un chiffon sec<br>Ne pas approcher d'une source de chaleur<br>Eviter une surexposition à la lumière du soleil<br>Ne pas utiliser de produits abrasifs,2,,,,,0,1,0,0,0,103.04,,H011M03,Hycks Consola 150X40 Madera Gris Claro M03,0,45,19,47,158,17500,,,,,,,,,Gray,,,,68,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777480,775670,,JU001WWAR4FXES-1,,,2015-04-08 12:22:17,2015-04-15 12:40:49,29,,,,1,,37,,,,,Local warehouse,,1,0,,,,,ES15JUL17-174,,,2021804000957,NATURE September 2 Trays Wood A,1000,ES15JUL17-174,,,1,29,43,Re-Packaging required,42.9,37.9,34.9,1200,1,,0,,,,,0,774253,,,777019,777480,,Julià Grup,Julià Grup,ESJULI1,,westwing,100173,775670,JU001WWAR4FXES,active,2 Plateaux NATURE, métal et bois d'épicéa - naturel,,x,,P,0,creation,edited,images,1,,ES15JUL17-174,,China,,130,,Naturel,Métal et bois d'épicéa,,Grand modèle :<br>Hauteur : 5,5 cm<br>Longueur : 40 cm<br>Largeur : 30 cm<br><br>Petit modèle :<br>Hauteur : 5 cm<br>Longueur : 35 cm<br>Largeur : 25 cm,,2 Plateaux<br>2 poignées latérales<br>Différentes tailles,,,,,,Essuyer avec un chiffon humide,2,,,,,0,1,0,0,0,10.85,,N022M49,NATURE Set 2 Bandejas Madera A,0,54,45,32,7,1200,,,,,,,,,Wood pattern,,,,69,Déco au naturel,Déco au naturel ,active,,,,0,,,
777482,775672,,JU001WWAR4FZES-1,,,2015-04-08 12:22:18,2015-04-15 12:40:49,379,,,,1,,512,,,,,Two-Man-Handling (2MH),,1,38,38 € de frais de port supplémentaires s'appliquent à ce produit,,,,ES15JUL17-179,,,2021804000971,Tupana Sofa Bed 100 Pu Blancopuro,29500,ES15JUL17-179,,,1,31,45,Re-Packaging required,33.9,27.2,25.8,32900,1,,0,,,,,0,774255,,,777021,777482,,Julià Grup,Julià Grup,ESJULI1,,westwing,100501,775672,JU001WWAR4FZES,active,Fauteuil convertible TUPANA bois de pin, blanc - L85-180,,x,,P,0,creation,edited,images,1,,ES15JUL17-179,,Spain,,130,,Blanc,Revêtement : Similicuir<br>Garnissage : Mousse<br>Pieds : Bois de pin,,Largeur : 100 cm<br>Hauteur : 82 cm<br>Longueur : 85 cm a 180 cm,,1 Fauteuil convertible<br><br>Coussins non déhoussables<br>Garnissage fourni<br>Sans fermeture éclaires,,,,,,Essuyer avec un chiffon humide<br>En caso de mancha líquida, secar inmediatamente. En caso de persisitir, lavar con agua jabonosa.<br>Evitar productos abrasivos.,2,,,,,0,1,0,0,0,152.34,,S208U05,TUPANA Sofa Cama 100 Pu Blancopuro,0,18,33,105,126,32900,,,,,,,,,White,,,,71,Déco au naturel,Déco au naturel ,active,,,,0,,
777484,775674,,JU001WWAR4G1ES-1,,,2015-04-08 12:22:19,2015-04-15 12:40:49,65,,,,1,,108,,,,,Local warehouse,,1,0,,,,,ES15JUL17-181,,,2021804000995,Side table Globe,2000,ES15JUL17-181,,,1,29,43,Re-Packaging required,36,31.7,29.7,2500,1,,0,,,,,0,774257,,,777023,777484,,Julià Grup,Julià Grup,ESJULI1,,westwing,100511,775674,JU001WWAR4G1ES,active,Table d'appoint GLOBE bois, blanc et naturel - L40,,x,,P,0,creation,edited,images,1,,ES15JUL17-181,,China,,130,,Blanc et naturel,Bois contreplaqué,,Longueur : 40 cm<br>Hauteur : 47 cm<br>Largeur : 40 cm,,1 Table d'appoint,,,,,,Essuyer avec un chiffon humide,2,,,,,0,1,0,0,0,30.16,,EC249M05,Mesa auxiliar Globe,0,16,8,45,48,2500,,,,,,,,,White,Wood pattern,,,73,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777485,775675,,JU001WWAR4G2ES-1,,,2015-04-08 12:22:20,2015-04-15 16:06:48,25,,,,1,,80,,,,,Local warehouse,,1,0,,,,,ES15JUL17-182,,,2021804001008,QUITO Lamp White Epoxy,1000,ES15JUL17-182,,,1,29,43,Re-Packaging required,46.8,41.7,38.4,1500,1,,0,,,,,0,774258,,,777024,777485,,Julià Grup,Julià Grup,ESJULI1,,westwing,100448,775675,JU001WWAR4G2ES,active,Lampe à poser QUITO acier, blanc - H24,,x,,P,0,creation,edited,images,1,,ES15JUL17-182,,China,,130,,Blanc,Acier,,Longueur : 16 cm<br>Hauteur : 24 cm<br>Largeur : 9 cm,,1 Lampe à poser<br>Ampoule conseillée de type E27, max 60W +- basse consommation, max 13W<br>Ampoule non fournie<br>Fréquence d'entrée nominale 50 Hz<br>Classe energétique de type II,,,,,,Essuyer avec un chiffon humide,2,,,,,0,1,0,0,0,8.35,,851907BLA,QUITO Lampara Epoxy Blanco,0,108,20,26,12,1500,,,,,,,,,White,,,,74,Déco au naturel,Déco au naturel ,active,,,,0,,
777487,775677,,JU001WWAR4G4ES-1,,,2015-04-08 12:22:21,2015-04-15 12:40:49,89,,,,1,,290,,,,,Local warehouse,,1,0,,,,,ES15JUL17-185,,,2021804001022,Decorative Oval Teak Wood Delaware M47,4500,ES15JUL17-185,,,1,29,43,Re-Packaging required,37.8,33.9,32.1,4900,1,,0,,,,,0,774260,,,777026,777487,,Julià Grup,Julià Grup,ESJULI1,,westwing,100350,775677,JU001WWAR4G4ES,active,Sculpture décorative DELAWARE bois et acier, naturel - H64,,x,,P,0,creation,edited,images,1,,ES15JUL17-185,,Indonesia,,130,,Naturel,Bois recyclé et acier,,Longueur : 45 cm<br>Hauteur : 64 cm<br>Largeur : 15 cm,,1 Sculpture décorative sur pied,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,40.6,,A182M47,Delaware Ovalo Decorativo Madera Teka M47,0,9,23,51,76,4900,,,,,,,,,Wood pattern,,,,76,Déco au naturel,Déco au naturel ,active,,,,0,,,,
777488,775678,,JU001WWAR4G5ES-1,,,2015-04-08 12:22:22,2015-04-15 12:40:49,129,,,,1,,194,,,,,Local warehouse,,1,0,,,,,ES15JUL17-187,,,2021804001039,Hera-S Chair Plastic Seat Light Brown Resp.Bl. Pure S05,4500,ES15JUL17-187,,,1,29,43,Re-Packaging required,35.2,31.2,29.5,5500,1,,0,,,,,0,774261,,,777027,777488,,Julià Grup,Julià Grup,ESJULI1,,westwing,100457,775678,JU001WWAR4G5ES,active,Chaise, marron clair et blanc - L49,,x,,P,0,creation,edited,images,1,,ES15JUL17-187,,China,,130,,Marron clair et blanc,Plastique,,Longueur : 49 cm<br>Hauteur : 84 cm<br>Largeur : 55 cm<br>Hauteur d'assise : 47 cm,,1 Chaise<br>Efet bois naturel,,,,,,Essuyer avec un chiffon sec,2,,,,,0,1,0,0,0,50.9,,EC296S05,Hera-S Silla Plastico Asiento Marron Claro Resp.Bl. Puro S05,0,10,51,89,58,5500,,,,,,,,,Wood pattern,White,,,77,Déco au naturel,Déco au naturel ,active,,,,0,,,,
